order_value,customer_orders,customer_returns,discount_percent,delivery_distance_km,product_category,payment_method,days_since_last_order,returned
1880.18,39,13,38,24.4,Home,UPI,75,0
992.94,31,9,22,2.2,Home,UPI,31,0
4039.92,18,1,19,18.0,Clothing,Credit Card,34,0
1049.8,36,8,54,5.3,Footwear,UPI,75,0
13268.68,2,0,41,8.0,Clothing,COD,88,1
2398.05,14,1,20,19.6,Footwear,Debit Card,89,0
1780.57,13,1,26,6.7,Clothing,UPI,51,0
7025.2,29,6,57,25.4,Footwear,Debit Card,56,0
365.72,12,2,4,2.1,Books,Credit Card,29,1
1479.77,39,6,16,15.5,Clothing,Credit Card,63,0
1334.77,2,1,33,14.2,Clothing,COD,85,1
1592.73,32,2,8,23.5,Clothing,Credit Card,33,1
2118.12,13,2,33,12.5,Footwear,COD,45,0
1560.24,46,4,9,7.2,Electronics,COD,6,0
4820.83,27,8,58,3.9,Home,UPI,37,1
2452.25,49,6,43,6.2,Clothing,UPI,53,0
2537.14,41,13,1,1.8,Clothing,Credit Card,2,1
2498.99,17,4,46,14.9,Footwear,Debit Card,57,1
733.71,40,10,24,7.9,Home,Debit Card,51,0
2082.61,31,9,2,7.1,Books,Debit Card,39,0
2133.52,34,5,33,5.8,Electronics,Credit Card,22,0
823.02,24,1,6,13.6,Clothing,Debit Card,79,1
3361.69,45,3,27,7.0,Electronics,Debit Card,43,1
434.33,35,10,8,8.6,Books,UPI,38,0
10549.1,48,5,10,8.5,Footwear,UPI,64,0
1761.16,6,1,28,12.3,Books,Credit Card,37,0
993.45,19,7,53,11.7,Books,Debit Card,38,1
2786.13,30,4,59,19.5,Footwear,Credit Card,71,0
2802.61,7,1,15,17.8,Electronics,UPI,31,0
7572.51,10,2,38,5.8,Clothing,UPI,44,0
6295.08,41,5,28,27.9,Electronics,Debit Card,14,0
712.74,32,14,12,11.6,Home,COD,52,1
1496.62,34,2,34,32.0,Electronics,COD,87,1
956.46,28,13,10,10.4,Footwear,Credit Card,67,0
3039.68,15,1,34,6.2,Electronics,COD,5,0
4868.32,30,16,46,5.2,Electronics,UPI,42,1
719.38,37,2,7,1.7,Clothing,COD,7,0
1729.79,29,8,6,9.8,Footwear,Credit Card,18,1
1161.76,22,3,4,10.2,Electronics,Debit Card,57,1
3265.3,4,0,5,8.1,Footwear,UPI,74,0
2408.21,20,6,56,10.9,Footwear,COD,44,1
4117.78,32,2,50,2.4,Books,Credit Card,61,0
1346.49,36,12,59,7.5,Books,UPI,63,1
1666.27,4,1,34,3.1,Footwear,UPI,32,0
2382.44,27,7,29,11.2,Home,UPI,28,0
1495.57,17,2,10,9.3,Clothing,Credit Card,4,0
2228.98,12,4,37,17.7,Footwear,UPI,15,0
4398.87,22,1,26,6.4,Clothing,Credit Card,2,1
8050.73,17,3,55,17.7,Clothing,Debit Card,23,0
1284.56,10,1,20,7.5,Home,COD,59,0
8129.65,1,0,13,13.4,Clothing,UPI,23,1
1272.06,22,7,48,4.3,Clothing,UPI,26,1
3321.76,26,3,34,8.5,Clothing,UPI,34,1
1279.11,18,7,28,7.8,Books,UPI,13,0
879.44,14,1,23,18.5,Electronics,Debit Card,40,1
4255.25,47,5,35,7.8,Clothing,Credit Card,51,1
1746.89,29,9,40,7.9,Books,Credit Card,10,0
4441.73,12,2,44,30.5,Electronics,UPI,39,0
3060.73,36,7,31,15.0,Books,Debit Card,90,0
2410.96,35,3,5,6.6,Books,COD,4,1
2659.28,12,4,9,12.5,Clothing,Credit Card,82,0
3874.03,7,1,19,16.0,Footwear,COD,52,1
3458.24,29,3,19,9.0,Books,UPI,81,0
1362.16,11,3,25,14.6,Footwear,UPI,56,0
2430.99,33,3,20,8.5,Electronics,COD,27,0
5168.98,6,2,44,18.5,Books,Debit Card,8,0
1866.28,47,1,22,1.4,Electronics,UPI,53,0
1279.39,15,3,45,3.7,Clothing,UPI,13,1
1170.32,32,16,11,6.0,Books,Credit Card,46,1
3276.1,11,2,54,14.6,Clothing,Debit Card,86,1
1527.98,23,1,12,10.8,Home,Debit Card,36,0
2329.86,26,4,9,4.5,Clothing,UPI,43,0
1477.87,34,3,6,9.3,Home,Debit Card,35,0
4112.4,46,11,36,1.5,Clothing,Credit Card,51,1
2008.52,34,4,11,2.2,Clothing,Credit Card,63,0
4913.39,29,7,60,1.9,Clothing,Credit Card,68,1
4789.02,4,1,24,3.2,Clothing,Credit Card,13,1
1699.86,17,3,1,14.1,Clothing,UPI,47,0
4597.83,35,3,39,11.1,Clothing,Credit Card,6,0
1427.33,13,2,25,6.8,Books,UPI,18,0
2178.31,41,11,39,14.5,Footwear,UPI,8,1
1047.55,39,12,50,19.4,Clothing,UPI,41,0
2739.38,15,4,4,3.3,Footwear,UPI,61,0
2232.57,29,4,7,18.1,Books,Credit Card,20,1
2591.36,29,4,41,4.4,Footwear,UPI,85,0
697.78,11,3,44,5.1,Home,Credit Card,56,1
449.19,32,6,8,26.5,Clothing,COD,2,1
818.24,2,1,38,9.5,Clothing,UPI,66,1
2564.15,47,20,19,5.7,Electronics,UPI,32,0
2896.96,14,2,51,12.7,Footwear,Debit Card,22,1
3985.97,20,6,50,15.7,Clothing,UPI,90,0
1362.18,22,1,10,9.6,Home,Credit Card,41,0
2092.36,11,4,39,5.7,Clothing,UPI,10,1
1106.86,27,7,21,10.8,Clothing,UPI,39,0
4708.75,3,1,15,13.3,Clothing,COD,45,0
1100.43,17,7,41,7.6,Electronics,UPI,5,1
4125.61,44,10,37,25.4,Electronics,UPI,12,0
1516.38,28,5,41,10.5,Clothing,UPI,32,1
5446.19,29,3,9,15.1,Footwear,UPI,40,0
2055.08,21,1,24,15.5,Footwear,UPI,18,0
2023.86,47,10,58,2.3,Clothing,UPI,74,1
1066.51,16,0,18,12.7,Footwear,Credit Card,64,1
8241.29,37,9,3,13.7,Footwear,Debit Card,87,0
3617.62,20,2,18,5.7,Footwear,Credit Card,1,1
2587.3,6,2,2,5.0,Electronics,Credit Card,53,0
2138.13,19,3,16,2.2,Clothing,Debit Card,42,0
1138.52,5,2,13,20.6,Clothing,COD,82,1
2896.59,3,0,9,4.2,Footwear,Credit Card,83,0
1725.56,1,0,5,2.3,Home,COD,38,0
1882.33,38,8,30,6.5,Footwear,Credit Card,17,0
3373.41,15,2,30,3.6,Clothing,Debit Card,62,1
2206.4,34,5,47,2.3,Clothing,Credit Card,28,0
1831.16,35,10,8,33.9,Electronics,COD,22,1
4939.18,49,4,52,3.4,Clothing,Credit Card,46,0
1019.22,25,4,11,4.5,Clothing,Debit Card,38,0
567.7,24,9,43,9.3,Clothing,Credit Card,32,1
1035.67,12,2,59,2.2,Home,COD,55,0
2011.08,18,1,45,7.9,Clothing,COD,89,0
2940.06,15,8,25,13.1,Footwear,UPI,9,0
1073.97,44,6,1,10.0,Footwear,Credit Card,50,0
23890.28,16,3,41,11.6,Footwear,UPI,37,0
2053.93,27,13,3,7.6,Books,UPI,65,0
2010.72,8,0,31,5.8,Electronics,COD,79,1
733.08,46,8,27,11.8,Electronics,Credit Card,44,0
658.55,25,11,5,11.2,Home,UPI,60,0
518.96,17,0,29,3.3,Clothing,Debit Card,29,0
4722.03,29,2,54,9.2,Books,Credit Card,85,0
4224.75,8,2,27,8.0,Clothing,UPI,63,1
1806.2,15,3,60,13.3,Electronics,UPI,76,1
772.45,27,3,12,10.7,Footwear,Credit Card,26,0
1488.81,46,13,54,19.2,Clothing,UPI,45,0
4890.29,7,1,45,15.9,Clothing,UPI,35,1
1270.41,3,0,35,17.2,Books,UPI,78,0
961.57,29,7,9,13.6,Electronics,COD,7,0
1384.78,44,7,9,16.7,Footwear,UPI,67,0
1472.91,24,2,4,6.3,Clothing,Debit Card,53,0
3031.04,3,1,28,15.5,Clothing,Credit Card,41,1
385.65,20,3,35,8.1,Clothing,UPI,4,0
2035.57,46,3,11,2.3,Electronics,Credit Card,2,0
1110.13,15,2,57,15.3,Electronics,Credit Card,35,1
1242.8,25,5,21,10.0,Books,Debit Card,33,0
3065.98,30,1,58,21.5,Footwear,COD,50,0
726.86,14,3,45,9.1,Home,UPI,13,0
2050.73,7,1,38,4.4,Electronics,Debit Card,7,0
2532.32,17,2,1,5.4,Electronics,UPI,39,0
2712.77,44,13,13,7.1,Footwear,UPI,49,0
2965.52,20,2,9,10.3,Home,UPI,3,0
2698.18,36,7,59,16.8,Clothing,Debit Card,17,1
2991.37,9,1,47,10.1,Clothing,UPI,25,0
975.98,38,1,2,3.2,Clothing,Credit Card,14,0
4703.07,48,19,58,10.4,Electronics,Debit Card,5,1
789.03,22,1,7,18.7,Home,Debit Card,71,0
2343.13,2,1,54,9.2,Clothing,COD,83,1
1122.57,24,10,59,11.5,Clothing,UPI,33,1
543.23,8,1,16,7.9,Footwear,Credit Card,85,0
1213.09,11,2,3,7.8,Electronics,COD,51,0
1664.18,13,1,20,17.3,Home,UPI,85,0
4773.51,17,3,29,14.4,Books,Debit Card,17,0
6462.5,8,1,18,35.7,Electronics,UPI,87,0
1651.19,21,1,14,5.8,Footwear,Debit Card,61,0
683.81,18,5,19,4.9,Clothing,Debit Card,31,0
724.67,30,6,57,2.4,Electronics,COD,15,0
3103.57,18,3,41,7.0,Footwear,Credit Card,40,1
2968.2,46,4,29,8.2,Footwear,Debit Card,65,0
1181.86,47,9,9,4.7,Footwear,UPI,20,0
794.76,31,9,22,11.7,Home,Credit Card,34,1
3621.31,38,11,23,14.6,Clothing,Credit Card,65,1
765.41,32,11,11,11.4,Footwear,Credit Card,32,0
1324.75,11,1,8,3.6,Home,Credit Card,22,0
2518.57,45,13,14,5.0,Electronics,COD,62,1
445.58,25,3,28,8.9,Books,UPI,45,0
3523.97,33,11,17,18.0,Clothing,UPI,11,1
9568.17,38,5,19,7.6,Home,COD,33,0
1958.08,41,3,0,1.1,Home,Credit Card,38,0
1764.71,8,1,2,7.0,Footwear,Credit Card,65,0
1865.02,11,4,7,8.5,Electronics,UPI,63,1
2116.24,22,2,38,23.0,Clothing,UPI,38,0
1084.66,24,1,30,1.1,Clothing,UPI,73,0
823.01,41,17,46,14.7,Footwear,UPI,13,1
1412.09,17,1,7,2.4,Clothing,Credit Card,48,0
2013.28,12,4,14,6.0,Footwear,Debit Card,24,1
898.85,46,15,58,11.1,Clothing,COD,36,0
704.42,32,2,21,16.0,Electronics,UPI,20,0
1328.37,15,3,31,5.0,Clothing,UPI,43,0
710.96,16,2,4,6.1,Footwear,Credit Card,57,0
2893.6,22,3,43,7.5,Home,UPI,65,0
300.0,28,18,43,4.8,Electronics,Debit Card,60,1
798.16,20,6,57,21.5,Clothing,Credit Card,43,1
4863.29,33,4,8,10.0,Books,COD,84,0
1548.12,10,4,52,13.9,Clothing,UPI,65,1
2056.48,40,11,40,7.6,Home,UPI,46,1
1652.02,32,7,14,7.5,Footwear,UPI,62,0
1165.47,33,0,46,17.0,Electronics,UPI,70,0
3891.83,2,0,60,8.5,Footwear,Debit Card,26,0
1211.6,33,5,51,12.4,Books,COD,29,1
1012.38,33,3,43,6.5,Books,UPI,41,0
2863.31,41,2,36,5.1,Footwear,UPI,15,0
468.04,13,4,32,9.7,Footwear,UPI,19,0
1480.6,30,4,21,4.3,Clothing,Credit Card,73,1
1257.31,33,14,50,2.1,Clothing,Credit Card,59,1
1461.31,13,3,10,6.5,Clothing,Debit Card,81,0
1284.51,26,4,57,24.9,Books,Debit Card,28,1
2350.92,22,5,49,12.1,Clothing,Credit Card,15,1
3904.09,39,9,5,5.7,Clothing,Credit Card,58,0
2493.73,2,1,16,12.4,Clothing,Debit Card,53,1
1428.19,38,5,45,18.7,Clothing,UPI,42,0
2812.99,39,6,43,4.7,Electronics,UPI,28,0
3053.41,26,5,56,12.4,Clothing,UPI,73,0
2327.73,46,12,4,6.4,Clothing,UPI,19,1
3767.08,15,2,38,20.1,Home,UPI,71,1
349.61,34,6,58,5.7,Footwear,UPI,89,0
1842.24,42,12,57,6.2,Clothing,UPI,77,1
2242.84,44,3,47,11.5,Footwear,Debit Card,2,0
641.07,49,16,56,4.2,Footwear,Credit Card,18,0
2110.2,40,8,8,4.0,Clothing,UPI,40,0
3430.51,11,1,28,19.6,Electronics,Debit Card,53,0
1545.79,3,0,22,17.1,Home,Debit Card,8,0
2862.86,6,2,46,14.2,Footwear,UPI,84,0
3699.41,9,1,35,5.0,Electronics,COD,9,1
4627.28,6,1,30,8.7,Clothing,UPI,77,0
4078.59,9,1,19,9.5,Home,Debit Card,21,0
4702.85,39,1,22,23.9,Footwear,COD,44,1
1274.51,31,5,55,8.2,Books,Debit Card,60,1
1375.96,32,1,6,4.7,Clothing,Debit Card,71,1
320.09,41,10,58,13.3,Electronics,COD,31,1
857.81,12,1,45,9.7,Home,UPI,87,0
4242.53,8,3,57,14.5,Clothing,UPI,13,1
1183.94,8,4,35,21.2,Clothing,Credit Card,45,1
2388.24,28,2,3,22.1,Electronics,COD,2,1
2139.89,20,1,23,5.5,Clothing,Credit Card,34,1
4309.08,47,9,59,6.5,Home,COD,69,0
439.54,7,1,13,0.9,Footwear,UPI,66,0
2314.25,11,1,24,4.6,Electronics,Debit Card,62,0
2288.05,20,7,6,8.0,Footwear,COD,47,0
991.82,16,1,14,19.9,Footwear,Credit Card,2,0
3541.03,4,0,43,7.8,Books,COD,84,1
679.04,6,2,45,16.0,Books,UPI,72,1
3809.2,22,2,12,5.3,Electronics,COD,87,1
399.82,26,5,18,3.4,Books,COD,37,0
959.64,3,0,11,8.5,Electronics,UPI,80,0
1639.39,41,7,47,10.6,Electronics,Credit Card,86,1
2105.61,42,23,25,4.7,Electronics,Credit Card,63,1
488.99,14,1,47,2.9,Electronics,UPI,56,0
3751.97,11,3,32,5.7,Home,UPI,46,1
3064.05,18,2,14,13.2,Footwear,UPI,63,0
6852.16,12,5,36,8.5,Footwear,Credit Card,8,0
2955.66,23,3,5,3.9,Books,Credit Card,55,1
1079.78,12,3,58,4.4,Clothing,COD,43,1
854.14,13,1,24,14.3,Electronics,UPI,90,1
1346.93,25,4,52,7.4,Footwear,Debit Card,23,1
8321.27,45,13,16,2.3,Books,UPI,16,1
1869.31,19,8,42,18.4,Books,Debit Card,85,1
1925.96,46,9,58,2.4,Clothing,COD,52,1
4748.68,36,7,35,16.7,Home,UPI,54,0
800.17,45,8,49,5.4,Home,UPI,84,1
2636.67,8,3,51,3.7,Electronics,Credit Card,76,1
2595.26,29,6,45,9.4,Footwear,UPI,37,0
3533.87,32,5,54,7.0,Electronics,Credit Card,90,1
3283.3,44,8,8,5.7,Clothing,UPI,67,0
1735.27,18,4,27,9.8,Books,UPI,18,0
686.65,6,1,34,2.7,Home,Debit Card,59,1
1217.54,18,2,2,9.0,Footwear,COD,1,0
3259.95,19,5,10,9.5,Home,Credit Card,19,1
6621.41,22,7,19,5.3,Electronics,UPI,13,0
768.12,37,6,22,0.2,Electronics,UPI,33,0
733.52,32,2,53,7.3,Clothing,COD,22,1
600.8,41,12,29,7.1,Home,COD,27,1
1056.87,3,1,36,6.6,Books,UPI,50,0
3509.72,28,4,35,1.6,Footwear,COD,77,1
4542.96,10,3,43,9.1,Books,COD,72,1
421.97,35,3,55,15.4,Home,UPI,53,0
777.73,29,8,11,6.8,Footwear,Debit Card,60,1
682.28,15,1,35,2.8,Footwear,Credit Card,50,0
984.99,33,2,34,11.4,Home,UPI,66,1
1547.44,7,0,54,21.5,Electronics,UPI,83,1
1368.96,12,1,33,3.8,Electronics,UPI,24,1
2590.67,49,10,3,4.0,Clothing,COD,69,1
469.35,30,3,23,18.7,Books,Debit Card,8,0
1255.93,21,7,35,7.3,Books,UPI,20,0
4705.47,31,2,57,1.5,Clothing,Credit Card,66,0
4832.69,24,4,27,26.0,Books,Credit Card,70,0
5798.31,20,5,38,0.5,Footwear,Credit Card,59,1
2381.0,37,10,1,1.2,Clothing,Debit Card,80,1
1143.03,4,1,42,3.0,Home,Credit Card,47,1
2043.47,28,4,4,13.6,Footwear,UPI,36,0
10608.42,44,19,27,14.4,Clothing,UPI,2,1
1247.14,20,3,12,2.4,Electronics,Credit Card,64,0
6522.32,24,2,35,4.1,Electronics,Debit Card,78,0
328.4,49,12,8,10.3,Footwear,Credit Card,38,0
2698.33,32,4,38,21.3,Electronics,Credit Card,26,0
2844.34,41,5,29,0.5,Home,Debit Card,20,0
2348.45,36,9,56,1.3,Footwear,Credit Card,4,1
2458.59,34,3,26,5.4,Clothing,COD,84,1
2607.77,36,1,60,2.0,Home,UPI,88,1
2694.57,2,0,12,18.0,Books,COD,65,0
1434.37,15,7,41,7.7,Clothing,UPI,89,1
1495.59,34,8,38,16.9,Footwear,Credit Card,14,1
697.45,36,3,49,10.4,Home,Credit Card,35,0
3019.19,6,1,27,13.2,Electronics,UPI,85,0
4498.92,39,12,17,4.6,Clothing,COD,52,1
6130.73,42,3,33,1.1,Footwear,UPI,23,0
1017.64,12,3,20,7.0,Footwear,Debit Card,20,0
540.85,3,1,0,15.5,Electronics,Debit Card,90,0
2352.93,45,12,44,25.5,Clothing,UPI,27,0
805.18,18,2,22,6.6,Footwear,COD,41,0
2697.92,40,5,33,13.6,Clothing,Credit Card,78,0
386.16,21,7,35,4.5,Home,COD,36,1
3870.14,15,3,8,5.8,Home,Debit Card,4,0
2012.83,33,5,7,7.6,Clothing,Credit Card,26,0
471.1,35,5,57,22.5,Clothing,UPI,40,0
2236.93,26,8,49,13.3,Home,Debit Card,80,1
1932.31,8,2,29,12.0,Footwear,UPI,84,1
2607.18,36,7,47,21.7,Books,Credit Card,88,0
3169.75,48,5,35,4.1,Clothing,UPI,74,1
333.15,30,0,35,6.5,Footwear,UPI,66,0
1300.05,23,4,17,12.0,Electronics,UPI,73,0
1698.8,42,2,1,5.1,Home,COD,82,0
1470.33,44,8,52,6.3,Clothing,Credit Card,3,1
1414.14,14,1,10,9.7,Home,Debit Card,64,0
3782.4,14,2,51,7.8,Clothing,COD,29,0
538.14,2,0,55,3.1,Electronics,Debit Card,54,1
1474.33,37,15,35,4.5,Clothing,UPI,7,1
1558.41,5,1,30,3.1,Electronics,Credit Card,25,0
1674.72,38,9,30,13.6,Clothing,COD,24,1
912.22,45,7,23,4.4,Clothing,UPI,43,0
8096.79,41,8,45,12.1,Clothing,Credit Card,6,1
3586.79,47,8,20,9.1,Electronics,Credit Card,15,1
8502.15,14,1,31,8.0,Home,UPI,79,1
2830.45,39,7,48,2.6,Home,COD,40,1
3082.81,25,3,29,9.0,Clothing,UPI,61,0
1802.5,20,2,56,11.2,Clothing,UPI,21,1
5400.02,2,1,7,13.7,Clothing,COD,58,1
2686.16,39,10,32,3.1,Clothing,Debit Card,32,0
1582.16,6,3,59,6.7,Clothing,UPI,12,1
6585.33,17,5,50,16.2,Electronics,UPI,9,1
726.35,25,6,50,15.0,Books,COD,20,1
1083.03,28,5,52,7.6,Home,UPI,15,1
12931.64,2,0,38,2.5,Clothing,Credit Card,77,0
2891.39,35,5,0,14.2,Home,UPI,8,0
300.0,37,6,32,8.1,Clothing,COD,21,0
3689.52,5,1,41,3.7,Electronics,Debit Card,45,0
883.44,1,0,12,6.9,Home,Credit Card,89,1
1209.52,40,2,21,2.6,Clothing,Debit Card,40,0
10782.27,12,5,4,14.1,Home,COD,6,1
5760.97,36,0,11,1.5,Footwear,COD,11,0
7322.29,45,14,59,17.0,Footwear,Debit Card,64,0
1181.91,23,3,28,9.9,Clothing,Debit Card,42,0
1474.72,47,20,2,2.6,Home,UPI,59,0
2107.1,31,4,60,6.4,Electronics,UPI,8,0
3320.52,11,2,50,5.9,Electronics,Debit Card,72,0
1423.13,10,1,35,3.9,Books,Debit Card,55,0
6733.57,3,0,46,9.2,Home,COD,39,0
2549.95,14,3,44,21.9,Home,UPI,51,1
5134.06,16,3,10,4.2,Clothing,Debit Card,55,0
1047.34,10,1,25,8.6,Clothing,Credit Card,76,0
1348.55,29,6,1,8.2,Footwear,Debit Card,3,0
2147.31,10,3,28,9.2,Clothing,UPI,43,0
1311.1,12,2,40,0.6,Home,Debit Card,45,0
3764.64,30,2,28,17.8,Home,UPI,80,0
3817.51,41,5,43,34.7,Books,Debit Card,16,0
1529.44,1,0,35,8.1,Footwear,Credit Card,5,0
2865.73,5,0,57,13.4,Clothing,Credit Card,40,1
7549.96,20,4,18,10.9,Home,Debit Card,76,0
3756.41,8,2,9,3.0,Home,COD,67,1
2853.78,43,12,10,7.6,Books,UPI,45,0
4477.06,12,2,6,4.5,Footwear,Debit Card,3,1
5863.92,1,0,12,7.0,Books,UPI,31,0
5231.95,20,3,40,8.4,Electronics,Debit Card,24,1
1719.2,28,4,43,8.8,Footwear,Credit Card,29,1
3400.23,43,6,60,4.2,Electronics,Credit Card,55,0
1467.56,37,4,1,8.9,Home,Debit Card,33,0
1740.43,47,5,29,7.2,Footwear,Credit Card,51,0
2528.72,37,8,21,16.9,Electronics,UPI,80,0
655.95,12,1,52,13.0,Footwear,COD,74,0
2340.34,37,13,0,14.8,Electronics,Credit Card,30,0
1114.31,49,8,26,15.6,Electronics,Credit Card,61,0
788.18,49,13,6,3.6,Electronics,Credit Card,60,0
3154.04,44,6,0,12.6,Clothing,COD,35,0
1506.36,28,8,57,3.4,Electronics,UPI,7,1
2109.05,47,8,24,20.1,Electronics,UPI,6,1
1532.32,15,1,47,12.4,Clothing,UPI,15,0
1174.21,6,0,3,3.2,Electronics,Credit Card,66,0
1963.14,44,8,29,9.1,Clothing,UPI,85,0
696.75,20,2,7,4.0,Footwear,Debit Card,17,0
1690.25,14,1,48,5.5,Footwear,UPI,19,0
7233.75,2,0,20,10.2,Books,Debit Card,14,0
780.84,9,5,50,5.0,Electronics,Debit Card,49,1
4906.47,37,9,3,6.6,Books,UPI,51,0
7791.26,20,2,59,15.8,Clothing,UPI,34,1
1043.3,26,9,3,7.0,Clothing,Debit Card,84,0
2274.07,29,9,7,3.6,Clothing,Debit Card,21,0
727.92,1,0,41,1.3,Electronics,Debit Card,48,0
655.53,35,7,25,13.1,Clothing,UPI,67,0
2032.49,6,0,28,12.9,Home,COD,58,1
2407.7,37,3,15,9.1,Books,Debit Card,78,0
1215.8,5,1,18,31.7,Books,UPI,21,0
819.18,33,6,0,6.3,Home,Credit Card,27,0
1044.46,49,15,36,17.0,Footwear,Debit Card,71,0
3373.7,14,1,33,4.6,Clothing,UPI,29,1
3389.87,12,3,28,13.6,Books,COD,9,1
2834.88,42,4,26,3.1,Home,Debit Card,79,0
1380.33,20,5,47,13.4,Electronics,UPI,44,0
851.59,24,3,44,6.6,Footwear,COD,28,1
4532.06,43,1,29,11.5,Clothing,Credit Card,38,1
5703.4,34,8,5,9.4,Footwear,Credit Card,15,1
1252.08,25,6,35,12.8,Books,Debit Card,15,0
1617.71,29,14,56,1.2,Footwear,Credit Card,30,1
647.46,39,7,38,7.2,Books,Credit Card,32,1
2627.42,31,1,1,16.4,Books,UPI,40,0
7731.44,47,16,54,17.9,Electronics,Credit Card,76,1
3500.08,43,7,41,11.1,Electronics,Credit Card,84,0
8504.91,23,3,13,16.8,Clothing,Credit Card,2,0
1375.72,44,12,7,6.9,Books,Credit Card,22,0
723.91,38,5,2,4.7,Clothing,Credit Card,26,0
5182.36,20,2,34,8.6,Footwear,Credit Card,40,0
2039.1,23,3,26,9.5,Clothing,Credit Card,8,0
967.64,45,4,33,10.7,Home,UPI,36,1
6705.11,16,6,27,8.1,Electronics,UPI,26,1
1182.93,42,5,30,8.2,Clothing,Credit Card,81,0
825.63,8,3,16,13.9,Clothing,UPI,7,0
2754.87,21,8,18,3.9,Footwear,UPI,1,0
726.89,1,0,41,9.4,Clothing,UPI,90,0
3698.36,8,1,43,11.2,Home,UPI,32,0
807.05,29,3,58,5.0,Clothing,UPI,78,1
2156.07,32,10,54,6.5,Footwear,UPI,83,0
2256.74,38,2,10,22.4,Books,UPI,9,0
2176.43,5,0,8,9.1,Footwear,UPI,59,0
734.08,47,4,29,37.9,Clothing,UPI,44,0
1577.87,22,7,56,8.6,Home,UPI,65,1
4729.2,47,21,44,14.5,Electronics,Debit Card,21,1
1569.62,34,7,5,2.1,Clothing,UPI,20,1
807.86,1,0,13,1.2,Clothing,Credit Card,49,0
1324.05,26,6,30,3.5,Electronics,UPI,33,0
749.34,43,15,53,15.7,Footwear,UPI,18,1
392.6,10,2,10,6.6,Footwear,Credit Card,41,0
1597.97,30,7,4,2.0,Clothing,Credit Card,17,0
1939.15,18,5,30,8.5,Clothing,UPI,13,1
2948.99,17,2,1,14.7,Clothing,UPI,43,0
2507.79,26,2,38,3.8,Clothing,UPI,73,1
2780.13,8,2,16,15.3,Clothing,Debit Card,65,0
1756.8,47,2,37,2.6,Clothing,UPI,23,0
8016.44,40,7,45,14.4,Footwear,UPI,40,0
1003.2,49,14,35,4.7,Footwear,Debit Card,34,1
1448.12,12,5,2,18.9,Clothing,UPI,36,1
5773.57,27,2,42,21.5,Books,UPI,50,1
1376.17,8,2,28,10.8,Clothing,UPI,78,1
1673.79,25,1,32,5.0,Home,UPI,85,0
2399.29,46,21,13,39.3,Electronics,UPI,85,1
4093.78,4,0,37,4.4,Footwear,COD,30,0
1997.0,33,9,28,23.5,Clothing,COD,40,1
973.97,1,0,22,29.2,Footwear,Credit Card,12,0
1356.88,19,2,58,11.1,Electronics,Credit Card,1,0
2638.6,31,6,16,3.1,Clothing,Credit Card,90,1
1470.6,16,3,58,10.4,Home,Credit Card,16,0
1303.61,14,3,48,32.3,Home,Debit Card,82,0
941.62,48,12,54,5.0,Clothing,Credit Card,50,1
4169.03,5,1,10,7.7,Clothing,UPI,43,0
1660.54,41,3,27,0.9,Electronics,UPI,87,0
1667.92,26,1,53,7.7,Electronics,COD,60,1
2910.04,28,17,6,13.2,Electronics,UPI,5,1
696.7,2,0,44,3.5,Clothing,COD,21,1
1861.97,6,0,39,22.9,Home,Debit Card,65,0
5186.04,9,4,7,2.3,Footwear,Credit Card,82,1
1729.03,33,7,40,5.1,Home,UPI,21,0
2108.35,41,13,28,20.1,Home,UPI,71,1
2075.63,25,2,24,7.3,Footwear,Credit Card,65,0
3800.7,48,10,6,26.2,Clothing,Debit Card,23,0
2081.53,13,3,56,1.3,Books,Debit Card,60,1
10178.26,9,3,21,6.2,Footwear,Credit Card,2,0
2125.78,13,9,8,10.6,Clothing,UPI,34,0
1332.71,31,17,10,31.5,Books,Debit Card,57,1
5210.14,41,2,33,9.2,Electronics,COD,16,1
1560.12,11,3,26,12.4,Footwear,COD,74,0
1188.3,4,0,49,8.1,Electronics,Credit Card,84,0
786.9,34,2,21,7.5,Home,UPI,48,0
2527.87,38,2,2,5.0,Home,UPI,25,0
1312.62,46,1,49,11.3,Footwear,Credit Card,68,0
1049.27,4,1,47,6.6,Footwear,Debit Card,32,0
1216.74,38,5,39,13.0,Home,Credit Card,45,0
1402.03,19,5,54,9.1,Clothing,Credit Card,40,1
3238.61,6,1,7,6.1,Books,Debit Card,13,1
2536.33,34,12,5,23.1,Clothing,UPI,5,0
1634.06,18,5,56,4.6,Books,COD,17,1
2677.36,13,1,24,5.2,Footwear,UPI,71,0
1678.34,41,15,1,0.7,Clothing,UPI,10,0
2089.33,23,4,15,6.9,Electronics,Debit Card,59,1
1133.59,19,3,57,21.9,Clothing,COD,35,1
1140.94,45,5,52,22.3,Books,Debit Card,23,0
2010.11,11,3,40,5.6,Clothing,Debit Card,56,1
2013.27,1,0,50,12.2,Clothing,COD,16,0
3669.56,24,1,20,14.2,Clothing,Credit Card,52,0
2564.52,7,0,14,2.1,Clothing,Debit Card,27,1
1281.31,25,2,55,18.4,Clothing,UPI,15,0
738.0,21,3,33,2.6,Clothing,UPI,62,0
3353.68,15,2,46,6.0,Books,Credit Card,6,1
2280.55,1,0,53,3.2,Footwear,Debit Card,24,0
3563.35,12,7,42,10.6,Home,UPI,87,1
